,Unnamed: 0,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_tm,rpt_dt,ofns_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,transit_district,latitude,longitude,lat_lon,station_name,day,month,year,complaint_count,Matched_Station,Station (alphabetical by borough),2019
1020,6914943,2019-01-29,19:20:00,19:25:00,02/12/2019,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1044584.0,199118.0,(null),(null),(null),20.0,40.71300389,-73.78236564,"(40.71300389, -73.78236564)",179 ST. JAMAICA,29.0,1.0,2019.0,27,JAMAICA 179 ST,JAMAICA 179 ST,6262449.0
1021,6598074,2019-01-29,10:05:00,10:20:00,01/29/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,991976.0,159402.0,25-44,BLACK,M,34.0,40.60419457,-73.97217653,"(40.60419457, -73.97217653)",KINGS HIGHWAY,29.0,1.0,2019.0,39,KINGS HWY,KINGS HWY,8439201.0
1022,6520264,2019-01-29,14:00:00,14:10:00,01/29/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,990350.0,170826.0,25-44,BLACK,M,34.0,40.63555234,-73.97802188,"(40.63555234, -73.97802188)",DITMAS AV,29.0,1.0,2019.0,7,DITMAS AV,DITMAS AV,1177275.0
1023,6593248,2019-01-29,15:15:00,15:16:00,01/29/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988353.0,217918.0,65+,WHITE,M,1.0,40.76481845,-73.98518947,"(40.76481845, -73.98518947)",59 ST. COLUMBUS CIRCLE,29.0,1.0,2019.0,238,59 ST COLUMBUS CIRCLE,59 ST COLUMBUS CIRCLE,23040650.0
1024,6569012,2019-01-29,17:40:00,17:45:00,01/29/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988089.0,190305.0,(null),(null),(null),30.0,40.68901916,-73.98615711,"(40.68901916, -73.98615711)",HOYT SCHERMERHORN,29.0,1.0,2019.0,83,HOYT SCHERMERHORN ST,HOYT SCHERMERHORN ST,3605153.0
1026,6666057,2019-01-29,10:15:00,10:20:00,01/29/2019,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,995908.0,183618.0,25-44,WHITE HISPANIC,M,32.0,40.67065802,-73.95797447,"(40.67065802, -73.95797447)",FRANKLIN AV,29.0,1.0,2019.0,86,FRANKLIN AV,FRANKLIN AV,6977325.0
1027,6675537,2019-01-29,17:50:00,17:58:00,01/29/2019,FORGERY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,997374.0,234664.0,25-44,BLACK,M,3.0,40.81076448,-73.95259015,"(40.81076448, -73.95259015)",125 ST,29.0,1.0,2019.0,524,125 ST,125 ST,24775742.0
1028,6514997,2019-01-29,23:30:00,00:00:00,01/30/2019,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,991374.0,187227.0,UNKNOWN,BLACK,M,32.0,40.68057934,-73.97431601,"(40.68057934, -73.97431601)",GRAND ARMY PLAZA,29.0,1.0,2019.0,19,GRAND ARMY PLAZA,GRAND ARMY PLAZA,2295401.0
1029,6721428,2019-01-29,17:00:00,17:13:00,01/29/2019,SEX CRIMES,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,996424.0,210017.0,18-24,BLACK,M,20.0,40.7431245994984,-73.9560680726795,"(40.7431245994984, -73.9560680726795)",61 ST. WOODSIDE,29.0,1.0,2019.0,13,WOODSIDE 61 ST,WOODSIDE 61 ST,5345369.0
1030,6798335,2019-01-29,13:40:00,13:45:00,01/29/2019,FORGERY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1004418.0,234736.0,(null),(null),(null),12.0,40.81094883,-73.92714381,"(40.81094883, -73.92714381)",3 AV 138 ST,29.0,1.0,2019.0,39,3 AV 138 ST,3 AV 138 ST,2503850.0
1031,6617073,2019-01-29,09:20:00,(null),01/29/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986738.0,202922.0,25-44,BLACK,M,4.0,40.72365033,-73.99102396,"(40.72365033, -73.99102396)",2 AV,29.0,1.0,2019.0,47,2 AV,2 AV,5583944.0
1032,6552864,2019-01-29,07:44:00,07:48:00,01/29/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,981349.0,198508.0,UNKNOWN,UNKNOWN,M,2.0,40.71153483,-74.01046412,"(40.71153483, -74.01046412)",CHAMBERS ST. WORLD TRADE CENTE,29.0,1.0,2019.0,97,CHAMBERS ST,CHAMBERS ST,26762095.0
1033,6525786,2019-01-29,10:35:00,10:48:00,01/29/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,990502.0,188496.0,25-44,BLACK,M,32.0,40.68405249,-73.97745785,"(40.68405249, -73.97745785)",ATLANTIC AV,29.0,1.0,2019.0,86,ATLANTIC AV,ATLANTIC AV,469819.0
1035,6684430,2019-01-29,18:25:00,18:32:00,01/29/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,997374.0,234664.0,UNKNOWN,BLACK,M,3.0,40.81076448,-73.95259015,"(40.81076448, -73.95259015)",125 ST,29.0,1.0,2019.0,524,125 ST,125 ST,24775742.0
1036,6788306,2019-01-29,23:20:00,23:49:00,01/30/2019,DANGEROUS WEAPONS,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1014172.0,241737.0,(null),(null),(null),12.0,40.83013694,-73.89187665,"(40.83013694, -73.89187665)",FREEMAN ST,29.0,1.0,2019.0,23,FREEMAN ST,FREEMAN ST,1358821.0
1037,7290221,2019-01-29,15:28:00,(null),01/15/2020,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1004749.0,240880.0,25-44,WHITE HISPANIC,M,11.0,40.82781161,-73.92592932,"(40.82781161, -73.92592932)",161 ST. YANKEE STADIUM,29.0,1.0,2019.0,232,161 ST YANKEE STADIUM,161 ST YANKEE STADIUM,8254928.0
1038,6509171,2019-01-29,17:00:00,17:30:00,01/29/2019,FELONY ASSAULT,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988952.0,186074.0,25-44,WHITE HISPANIC,M,32.0,40.67740561,-73.9830482,"(40.67740561, -73.9830482)",UNION ST,29.0,1.0,2019.0,9,UNION ST,UNION ST,2271983.0
1039,6515833,2019-01-29,12:02:00,12:30:00,01/29/2019,MISCELLANEOUS PENAL LAW,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,990502.0,188496.0,(null),(null),(null),32.0,40.68405249,-73.97745785,"(40.68405249, -73.97745785)",ATLANTIC AV,29.0,1.0,2019.0,86,ATLANTIC AV,ATLANTIC AV,469819.0
1040,6587325,2019-01-29,18:44:00,(null),01/29/2019,FORGERY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,984669.0,210807.0,25-44,BLACK,M,2.0,40.74529305,-73.99848786,"(40.74529305, -73.99848786)",23 ST,29.0,1.0,2019.0,96,23 ST,23 ST,36265338.0
1041,6747265,2019-01-29,13:30:00,13:45:00,01/29/2019,FORGERY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,998243.0,176387.0,25-44,BLACK,M,32.0,40.65080714,-73.94957212,"(40.65080714, -73.94957212)",CHURCH AV,29.0,1.0,2019.0,82,CHURCH AV,CHURCH AV,10974782.0
1042,6513525,2019-01-29,17:00:00,17:30:00,01/29/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988952.0,186074.0,25-44,WHITE HISPANIC,M,32.0,40.67740561,-73.9830482,"(40.67740561, -73.9830482)",UNION ST,29.0,1.0,2019.0,9,UNION ST,UNION ST,2271983.0
1043,6807246,2019-01-29,10:10:00,10:10:00,01/29/2019,DANGEROUS WEAPONS,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1004926.0,234532.0,(null),(null),(null),12.0,40.81039618,-73.92531074,"(40.81039618, -73.92531074)",3 AV 138 ST,29.0,1.0,2019.0,39,3 AV 138 ST,3 AV 138 ST,2503850.0
1044,6588452,2019-01-29,19:45:00,20:10:00,01/29/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988099.0,217000.0,25-44,WHITE HISPANIC,F,1.0,40.76229044,-73.98610578,"(40.76229044, -73.98610578)",50 ST,29.0,1.0,2019.0,84,50 ST,50 ST,16013943.0
1045,6955981,2019-01-29,09:05:00,09:25:00,01/29/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1027874.0,187301.0,45-64,WHITE,M,23.0,40.6806672,-73.84271766,"(40.6806672, -73.84271766)",ROCKAWAY BLVD.,29.0,1.0,2019.0,15,ROCKAWAY BLVD,ROCKAWAY BLVD,2299903.0
1046,6952934,2019-01-30,07:15:00,07:20:00,01/30/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1027498.0,202160.0,UNKNOWN,UNKNOWN,U,20.0,40.72145346,-73.84397787,"(40.72145346, -73.84397787)",71 AVE. FOREST HILLS,30.0,1.0,2019.0,48,FOREST HILLS 71 AV,FOREST HILLS 71 AV,8027234.0
1047,6548568,2019-01-30,13:35:00,13:45:00,01/30/2019,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,994827.0,177870.0,18-24,BLACK,M,32.0,40.65488239,-73.96188035,"(40.65488239, -73.96188035)",PARKSIDE AV,30.0,1.0,2019.0,13,PARKSIDE AV,PARKSIDE AV,1955051.0
1048,6551840,2019-01-30,03:45:00,03:55:00,01/30/2019,GRAND LARCENY,ATTEMPTED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983125.0,199091.0,18-24,BLACK,M,2.0,40.71313543,-74.00405805,"(40.71313543, -74.00405805)",BROOKLYN BRIDGE CITY HALL,30.0,1.0,2019.0,89,BROOKLYN BRIDGE CITY HALL,BROOKLYN BRIDGE CITY HALL,9065146.0
1049,6822889,2019-01-30,03:12:00,03:46:00,01/30/2019,GRAND LARCENY,ATTEMPTED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1012377.0,263348.0,18-24,BLACK,M,3.0,40.88945849,-73.8982722,"(40.88945849, -73.8982722)",242 ST. VAN CORTLANDT PARK,30.0,1.0,2019.0,16,VAN CORTLANDT PARK 242 ST,VAN CORTLANDT PARK 242 ST,2189109.0
1050,6772426,2019-01-30,10:50:00,11:04:00,01/30/2019,FORGERY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1003358.0,182945.0,18-24,BLACK,M,32.0,40.66879784,-73.93112014,"(40.66879784, -73.93112014)",UTICA AVE. CROWN HEIGHTS,30.0,1.0,2019.0,146,CROWN HEIGHTS UTICA AV,CROWN HEIGHTS UTICA AV,7933008.0
1051,6570221,2019-01-30,15:00:00,15:07:00,02/04/2019,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,984262.0,200870.0,(null),(null),(null),2.0,40.71801843,-73.99995671,"(40.71801843, -73.99995671)",CANAL ST,30.0,1.0,2019.0,128,CANAL ST,CANAL ST,24249863.0
1052,6631939,2019-01-30,21:48:00,21:52:00,01/30/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987139.0,209443.0,<18,BLACK,M,4.0,40.74154875,-73.98957446,"(40.74154875, -73.98957446)",23 ST,30.0,1.0,2019.0,96,23 ST,23 ST,36265338.0
1053,6622337,2019-01-30,15:14:00,15:25:00,01/30/2019,OFFENSES AGAINST PUBLIC ADMINI,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988771.0,153727.0,(null),(null),(null),34.0,40.58862006,-73.98372242,"(40.58862006, -73.98372242)",BAY 50 ST,30.0,1.0,2019.0,13,BAY 50 ST,BAY 50 ST,821873.0
1054,6683866,2019-01-30,14:45:00,15:02:00,01/30/2019,FORGERY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1004749.0,240880.0,25-44,BLACK,M,11.0,40.82781161,-73.92592932,"(40.82781161, -73.92592932)",161 ST. YANKEE STADIUM,30.0,1.0,2019.0,232,161 ST YANKEE STADIUM,161 ST YANKEE STADIUM,8254928.0
1055,6550686,2019-01-30,03:45:00,03:55:00,01/30/2019,JOSTLING,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983125.0,199091.0,18-24,BLACK,M,2.0,40.71313543,-74.00405805,"(40.71313543, -74.00405805)",BROOKLYN BRIDGE CITY HALL,30.0,1.0,2019.0,89,BROOKLYN BRIDGE CITY HALL,BROOKLYN BRIDGE CITY HALL,9065146.0
1056,6542512,2019-01-30,03:40:00,03:45:00,01/30/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,980770.0,194854.0,25-44,BLACK,M,2.0,40.70150526,-74.01255073,"(40.70150526, -74.01255073)",SOUTH FERRY,30.0,1.0,2019.0,92,SOUTH FERRY,SOUTH FERRY,10272682.0
1058,6821955,2019-01-30,07:45:00,08:00:00,01/30/2019,FORGERY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1005561.0,181646.0,25-44,BLACK,M,32.0,40.66522734,-73.92318295,"(40.66522734, -73.92318295)",SUTTER AV RUTLAND ROAD,30.0,1.0,2019.0,43,SUTTER AV RUTLAND RD,SUTTER AV RUTLAND RD,2019485.0
1059,6549190,2019-01-30,19:20:00,19:30:00,01/30/2019,FELONY ASSAULT,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,985126.0,207917.0,UNKNOWN,BLACK,M,2.0,40.73736069,-73.99683897,"(40.73736069, -73.99683897)",6 AV,30.0,1.0,2019.0,12,36 AV,36 AV,1933812.0
1060,6541584,2019-01-30,03:50:00,04:00:00,01/30/2019,DANGEROUS WEAPONS,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,994663.0,170966.0,(null),(null),(null),34.0,40.63593259,-73.96248206,"(40.63593259, -73.96248206)",NEWKIRK AV,30.0,1.0,2019.0,20,NEWKIRK AV,NEWKIRK AV,2131839.0
1061,6521696,2019-01-30,04:00:00,04:05:00,01/30/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983985.0,205857.0,UNKNOWN,BLACK HISPANIC,M,2.0,40.73170654,-74.00095616,"(40.73170654, -74.00095616)",W. 4 ST,30.0,1.0,2019.0,107,W. 4 ST,W. 4 ST,14063633.0
1062,6619820,2019-01-30,01:30:00,02:10:00,01/30/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986738.0,202922.0,(null),(null),(null),4.0,40.72365033,-73.99102396,"(40.72365033, -73.99102396)",2 AV,30.0,1.0,2019.0,47,2 AV,2 AV,5583944.0
1063,6824362,2019-01-30,11:45:00,(null),03/27/2019,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1037559.0,194576.0,45-64,BLACK,M,20.0,40.70058232,-73.80774181,"(40.70058232, -73.80774181)",SUTPHIN BLVD. ARCHER AVE.,30.0,1.0,2019.0,43,SUTPHIN BLVD,SUTPHIN BLVD,1345420.0
1064,6722203,2019-01-30,10:35:00,11:44:00,01/30/2019,OFFENSES AGAINST PUBLIC ADMINI,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1014244.0,211379.0,45-64,ASIAN / PACIFIC ISLANDER,M,20.0,40.74681219,-73.89175204,"(40.74681219, -73.89175204)",ROOSEVELT AVE. JACKSON HEIGHTS,30.0,1.0,2019.0,72,82 ST JACKSON HTS,82 ST JACKSON HTS,4893865.0
1065,6933288,2019-01-30,16:00:00,16:00:00,01/30/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1025621.0,268476.0,25-44,BLACK,M,12.0,40.90348104,-73.8503406,"(40.90348104, -73.8503406)",241 ST. WAKEFIELD,30.0,1.0,2019.0,29,WAKEFIELD 241 ST,WAKEFIELD 241 ST,1404748.0
1066,6687398,2019-01-30,08:45:00,09:00:00,02/28/2019,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,998335.0,192625.0,45-64,BLACK HISPANIC,M,30.0,40.69537665,-73.94920664,"(40.69537665, -73.94920664)",MYRTLE WILLOUGHBY AV,30.0,1.0,2019.0,15,MYRTLE WILLOUGHBY AVS,MYRTLE WILLOUGHBY AVS,1820637.0
1067,6819027,2019-01-30,07:40:00,08:00:00,01/30/2019,FORGERY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1005561.0,181646.0,25-44,BLACK,M,32.0,40.66522734,-73.92318295,"(40.66522734, -73.92318295)",SUTTER AV RUTLAND ROAD,30.0,1.0,2019.0,43,SUTTER AV RUTLAND RD,SUTTER AV RUTLAND RD,2019485.0
1068,6549381,2019-01-30,17:30:00,(null),02/06/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,980288.0,195963.0,UNKNOWN,UNKNOWN,U,2.0,40.704549,-74.01428973,"(40.704549, -74.01428973)",BOWLING GREEN,30.0,1.0,2019.0,108,BOWLING GREEN,BOWLING GREEN,8362034.0
1069,6734812,2019-01-30,16:27:00,16:45:00,01/30/2019,FORGERY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1000998.0,245665.0,45-64,BLACK,M,3.0,40.84095296,-73.93947116,"(40.84095296, -73.93947116)",168 ST. WASHINGTON HTS.,30.0,1.0,2019.0,93,168 ST,168 ST,6156288.0
1070,6711555,2019-01-30,16:30:00,17:17:00,01/30/2019,FORGERY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1011359.0,174331.0,(null),(null),(null),33.0,40.64513343,-73.90231306,"(40.64513343, -73.90231306)",ROCKAWAY PKWY CANARSIE,30.0,1.0,2019.0,30,CANARSIE ROCKAWAY PKWY,CANARSIE ROCKAWAY PKWY,3302691.0
1071,6540573,2019-01-30,10:00:00,10:19:00,01/30/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986186.0,193381.0,UNKNOWN,UNKNOWN,U,30.0,40.69746269,-73.99301817,"(40.69746269, -73.99301817)",CLARK ST,30.0,1.0,2019.0,9,CLARK ST,CLARK ST,1781419.0
1073,6805254,2019-01-30,16:10:00,16:19:00,01/30/2019,FORGERY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1004418.0,234736.0,18-24,BLACK,M,12.0,40.81094883,-73.92714381,"(40.81094883, -73.92714381)",3 AV 138 ST,30.0,1.0,2019.0,39,3 AV 138 ST,3 AV 138 ST,2503850.0
1074,6835541,2019-01-30,19:10:00,(null),01/31/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1006614.0,233501.0,(null),(null),(null),12.0,40.80755382,-73.91921496,"(40.80755382, -73.91921496)",BROOK AV,30.0,1.0,2019.0,32,BROOK AV,BROOK AV,1823468.0
1075,6625675,2019-01-30,01:20:00,01:30:00,01/30/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987139.0,209443.0,25-44,BLACK,M,4.0,40.74154875,-73.98957446,"(40.74154875, -73.98957446)",23 ST,30.0,1.0,2019.0,96,23 ST,23 ST,36265338.0
1076,6517131,2019-01-30,21:00:00,22:00:00,02/07/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983985.0,205857.0,UNKNOWN,UNKNOWN,U,2.0,40.73170654,-74.00095616,"(40.73170654, -74.00095616)",W. 4 ST,30.0,1.0,2019.0,107,W. 4 ST,W. 4 ST,14063633.0
1077,6636290,2019-01-30,11:15:00,(null),01/30/2019,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987048.0,206851.0,(null),(null),(null),4.0,40.73443438,-73.98990393,"(40.73443438, -73.98990393)",14 ST,30.0,1.0,2019.0,272,14 ST,14 ST,28975310.0
1078,6646673,2019-01-30,15:00:00,(null),02/26/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,994019.0,188128.0,<18,UNKNOWN,M,30.0,40.68303923,-73.96477753,"(40.68303923, -73.96477753)",CLINTON WASHINGTON AV,30.0,1.0,2019.0,26,CLINTON WASHINGTON AVS,CLINTON WASHINGTON AVS,3753670.0
1079,6647543,2019-01-30,00:45:00,00:50:00,01/30/2019,FORGERY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988029.0,208946.0,45-64,WHITE HISPANIC,M,4.0,40.74018427,-73.98636299,"(40.74018427, -73.98636299)",23 ST,30.0,1.0,2019.0,96,23 ST,23 ST,36265338.0
1080,6779322,2019-01-31,19:15:00,19:30:00,01/31/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1013878.0,239551.0,25-44,BLACK,M,12.0,40.82413799,-73.89294867,"(40.82413799, -73.89294867)",SIMPSON ST,31.0,1.0,2019.0,30,SIMPSON ST,SIMPSON ST,2602749.0
1081,6761439,2019-01-31,09:49:00,(null),04/30/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1003358.0,182945.0,45-64,BLACK,M,32.0,40.66879784,-73.93112014,"(40.66879784, -73.93112014)",UTICA AVE. CROWN HEIGHTS,31.0,1.0,2019.0,146,CROWN HEIGHTS UTICA AV,CROWN HEIGHTS UTICA AV,7933008.0
1082,6956162,2019-01-31,17:00:00,17:05:00,01/31/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1030653.0,247909.0,18-24,BLACK,M,12.0,40.84700604,-73.83227986,"(40.84700604, -73.83227986)",BUHRE AV,31.0,1.0,2019.0,5,BUHRE AV,BUHRE AV,1146032.0
1083,6783512,2019-01-31,03:40:00,04:20:00,01/31/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1014509.0,238113.0,UNKNOWN,WHITE,M,12.0,40.82018895,-73.89067524,"(40.82018895, -73.89067524)",HUNTS POINT AV,31.0,1.0,2019.0,63,HUNTS POINT AV,HUNTS POINT AV,3174354.0
1084,6716008,2019-01-31,08:56:00,(null),01/31/2019,FORGERY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007027.0,245405.0,18-24,BLACK,M,11.0,40.84022585,-73.91768268,"(40.84022585, -73.91768268)",170 ST,31.0,1.0,2019.0,130,170 ST,170 ST,4618072.0
1085,6564355,2019-01-31,12:00:00,(null),02/01/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988089.0,190305.0,(null),(null),(null),30.0,40.68901916,-73.98615711,"(40.68901916, -73.98615711)",HOYT SCHERMERHORN,31.0,1.0,2019.0,83,HOYT SCHERMERHORN ST,HOYT SCHERMERHORN ST,3605153.0
1086,6631527,2019-01-31,15:20:00,15:22:00,01/31/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987048.0,206851.0,UNKNOWN,WHITE,M,4.0,40.73443438,-73.98990393,"(40.73443438, -73.98990393)",14 ST,31.0,1.0,2019.0,272,14 ST,14 ST,28975310.0
